Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2022-08-25,17.6,25.8,20.9,84.0,0.0,6.7,4.0,320.0,1.0,C 
2022-08-26,18.0,25.4,21.0,86.0,0.25,5.0,3.0,310.0,1.0,C 
2022-08-27,18.6,25.4,21.2,89.0,0.5,3.8,3.0,300.0,1.0,C 
2022-08-28,18.5,24.5,20.2,95.0,18.0,4.0,3.0,290.0,0.0,C 
2022-08-29,18.8,25.1,20.9,92.0,3.1,2.1,3.0,310.0,1.0,C 
2022-08-30,18.0,26.4,21.7,87.0,19.4,3.2,4.0,300.0,1.0,C 
2022-08-31,17.6,26.4,21.4,83.0,0.0,5.9,2.0,20.0,0.0,C 
2022-09-01,18.4,25.8,21.9,88.0,0.1,5.9,3.0,360.0,1.0,C 
2022-09-02,18.8,26.5,21.5,87.0,0.2,2.3,3.0,290.0,0.0,C 
2022-09-03,18.4,26.3,21.3,88.0,2.0,3.0,4.0,300.0,0.0,C 
2022-09-04,18.9,27.2,21.7,86.0,7.5,4.7,4.0,310.0,1.0,C 
2022-09-05,19.0,26.1,21.8,89.0,6.4,5.6,3.0,310.0,0.0,C 
2022-09-06,19.2,28.1,22.6,83.0,7.6,3.0,4.0,280.0,1.0,C 
2022-09-07,17.7,25.7,20.5,88.0,21.150000000000002,4.5,3.0,310.0,1.0,C 
2022-09-08,18.4,22.2,20.1,95.0,34.7,3.0,2.0,300.0,0.0,C 
2022-09-09,18.4,23.7,20.2,94.0,18.1,0.0,1.0,280.0,0.0,C 
2022-09-10,18.4,23.1,20.1,94.0,11.6,0.8,2.0,320.0,0.0,C 
2022-09-11,18.4,26.1,20.7,93.0,18.5,0.0,4.0,300.0,1.0,C 
2022-09-12,18.0,26.2,20.5,92.0,15.2,1.2,3.0,310.0,0.0,C 
2022-09-13,18.0,25.0,20.8,93.0,29.3,1.3,3.0,300.0,1.0,C 
2022-09-14,18.0,27.6,22.2,77.0,2.8,1.3,3.0,310.0,1.0,C 
2022-09-15,17.4,26.2,21.3,84.0,0.0,6.9,3.0,310.0,0.0,C 
2022-09-16,17.9,25.2,21.0,87.0,0.0,0.0,3.0,310.0,0.0,C 
2022-09-17,18.4,28.6,22.7,82.0,32.9,3.7,3.0,110.0,1.0,C 
2022-09-18,19.0,25.4,21.8,88.0,25.15,5.6,2.0,290.0,0.0,C 
2022-09-19,18.5,27.4,22.2,80.0,17.4,3.6,3.0,110.0,0.0,C 
2022-09-20,17.6,25.3,20.7,78.0,9.649999999999999,3.95,3.0,330.0,0.0,C 
2022-09-21,18.0,25.6,21.6,88.0,1.9,4.3,3.0,330.0,0.0,C 
2022-09-22,18.8,25.0,21.2,92.0,14.4,4.9,3.0,310.0,0.0,C 
2022-09-23,19.4,25.1,21.2,92.0,24.1,1.9,2.0,320.0,0.0,C 
2022-09-24,18.4,28.0,22.2,86.0,11.4,2.5,4.0,120.0,1.0,C 
2022-09-25,18.0,26.4,22.1,84.0,8.733333333333334,6.5,3.0,360.0,0.0,C 
2022-09-26,18.3,26.2,21.7,87.0,6.066666666666667,6.0,2.0,320.0,0.0,C 
2022-09-27,17.6,26.0,21.2,86.0,3.4,6.6,3.0,90.0,0.0,C 
2022-09-28,18.4,26.8,21.4,86.0,0.2,5.9,3.0,320.0,0.0,C 
2022-09-29,18.6,26.0,21.5,88.0,0.5,6.2,3.0,320.0,0.0,C 
2022-09-30,19.3,26.4,22.5,78.0,0.35,4.2,3.0,350.0,1.0,C 
2022-10-01,19.6,27.0,22.3,84.0,0.2,6.0,4.0,310.0,1.0,C 
2022-10-02,19.0,24.2,21.4,90.0,4.6,5.7,3.0,340.0,0.0,C 
2022-10-03,19.6,25.2,21.3,92.0,7.2,0.9,3.0,280.0,0.0,C 
2022-10-04,18.6,24.0,21.2,94.0,49.2,3.2,2.0,10.0,0.0,C 
2022-10-05,19.6,23.8,21.4,91.0,6.1,1.6,1.0,310.0,0.0,C 
2022-10-06,18.7,24.3,20.7,93.0,16.65,1.3,3.0,340.0,0.0,C 
2022-10-07,19.2,23.0,20.5,94.0,27.2,1.8,4.0,40.0,0.0,C 
2022-10-08,18.1,24.4,20.3,92.0,33.4,0.2,3.0,330.0,0.0,C 
2022-10-09,18.9,26.9,21.7,86.0,8.0,0.1,2.0,330.0,0.0,C 
2022-10-10,18.0,25.5,21.0,89.0,76.0,3.1,3.0,350.0,0.0,C 
2022-10-11,18.6,25.0,20.5,93.0,0.0,1.1,3.0,310.0,1.0,C 
2022-10-12,18.0,25.0,20.9,89.0,27.5,0.8,3.0,280.0,0.0,C 
2022-10-13,19.2,24.3,20.2,94.0,15.5,3.4,3.0,300.0,0.0,C 
2022-10-14,17.4,25.6,20.7,91.0,15.5,0.0,2.0,290.0,0.0,C 
2022-10-15,18.4,25.4,21.5,91.0,14.6,1.6,1.0,300.0,0.0,C 
2022-10-16,19.0,25.2,21.6,91.0,18.5,2.9,3.0,280.0,0.0,C 
2022-10-17,18.9,25.8,21.7,89.0,0.0,1.2,3.0,280.0,0.0,C 
2022-10-18,19.4,25.0,20.8,95.0,16.4,0.0,4.0,310.0,0.0,C 
2022-10-19,18.7,23.6,21.0,93.0,32.8,0.6,3.0,330.0,0.0,C 
2022-10-20,19.0,25.2,21.4,92.0,8.4,0.0,3.0,330.0,0.0,C 
2022-10-21,19.3,25.2,21.3,91.0,6.8,1.3,2.0,20.0,0.0,C 
2022-10-22,19.2,25.7,21.7,89.0,29.6,0.5,4.0,280.0,0.0,C 
2022-10-23,19.0,25.7,22.0,89.0,28.6,2.8,3.0,310.0,1.0,C 
2022-10-24,19.1,26.4,22.2,81.0,1.1,3.5,3.0,270.0,1.0,C 
2022-10-25,19.5,25.7,21.0,89.0,1.2,4.8,2.0,240.0,0.0,C 
2022-10-26,18.9,26.6,21.9,86.0,76.6,0.7,4.0,330.0,0.0,C 
2022-10-27,17.8,26.2,21.0,84.0,0.7,0.2,3.0,280.0,0.0,C 
2022-10-28,17.8,27.0,22.5,69.0,0.0,2.3,3.0,220.0,1.0,C 
2022-10-29,18.4,27.0,22.3,77.0,0.0,6.5,3.0,320.0,0.0,C 
2022-10-30,18.2,27.0,22.7,74.0,0.03333333333333334,8.7,3.0,310.0,1.0,C 
2022-10-31,17.9,25.7,21.5,86.0,0.06666666666666668,7.7,3.0,290.0,1.0,C 
2022-11-01,19.0,26.2,22.1,86.0,0.1,4.7,3.0,290.0,0.0,C 
2022-11-02,18.0,27.0,22.4,80.0,0.0,3.4,3.0,300.0,1.0,C 
2022-11-03,19.6,25.3,21.6,91.0,24.3,6.5,3.0,340.0,1.0,C 
2022-11-04,19.0,25.0,21.6,92.0,4.3,2.3,0.0,0.0,0.0,C 
2022-11-05,18.5,26.4,21.7,90.0,15.6,2.3,4.0,310.0,0.0,C 
2022-11-06,18.6,25.4,21.7,90.0,15.7,4.8,3.0,240.0,0.0,C 
2022-11-07,19.2,25.0,20.8,95.0,0.1,0.6,2.0,350.0,0.0,C 
2022-11-08,17.4,24.0,20.4,93.0,57.0,1.6,2.0,320.0,0.0,C 
2022-11-09,18.4,25.0,21.0,91.0,7.5,0.1,3.0,360.0,0.0,C 
2022-11-10,19.6,26.5,21.5,89.0,0.2,1.5,4.0,320.0,1.0,C 
2022-11-11,19.7,26.4,22.8,79.0,1.0,2.4,3.0,250.0,0.0,C 
2022-11-12,18.8,24.7,20.8,92.0,2.2,3.0,3.0,350.0,0.0,C 
2022-11-13,18.6,23.9,20.7,91.0,16.5,0.2,1.0,290.0,0.0,C 
2022-11-14,18.8,26.6,21.6,91.0,18.2,1.2,3.0,330.0,1.0,C 
2022-11-15,19.2,24.5,21.4,88.0,17.2,3.1,3.0,310.0,0.0,C 
2022-11-16,19.2,25.9,21.7,85.0,0.0,0.4,3.0,350.0,0.0,C 
2022-11-17,19.8,22.1,20.2,93.0,16.0,1.7,0.0,0.0,0.0,C 
2022-11-18,18.6,25.8,21.1,91.0,9.6,0.0,3.0,300.0,1.0,C 
2022-11-19,19.0,24.4,21.4,88.0,19.4,1.9,6.0,330.0,1.0,NW
2022-11-20,19.4,26.7,22.7,76.0,1.0,2.9,3.0,200.0,1.0,W 
2022-11-21,20.0,27.5,23.4,77.0,0.0,6.5,2.0,290.0,0.0,C 
2022-11-22,18.4,27.2,22.0,82.0,0.0,5.3,3.0,290.0,1.0,C 
2022-11-23,19.6,26.3,21.8,84.0,5.65,8.0,4.0,310.0,1.0,C 
2022-11-24,19.0,25.0,21.1,92.0,11.3,3.3,3.0,290.0,0.0,C 
2022-11-25,18.7,23.7,21.0,88.0,8.1,0.8,2.0,320.0,0.0,C 
2022-11-26,19.5,25.6,21.7,86.0,2.2,0.0,5.0,300.0,0.0,C 
2022-11-27,18.0,24.7,21.4,85.0,1.85,0.0,3.0,320.0,0.0,C 
2022-11-28,19.0,25.1,21.3,90.0,1.5,1.0,3.0,320.0,0.0,C 
2022-11-29,18.4,26.6,22.0,85.0,26.4,0.9,3.0,290.0,0.0,C 
2022-11-30,18.0,26.0,21.2,85.0,7.8,5.7,2.0,340.0,0.0,C 
2022-12-01,18.4,26.3,21.6,89.0,9.7,2.6,3.0,260.0,1.0,C 
2022-12-02,19.6,23.4,20.6,94.0,0.8,3.2,4.0,320.0,0.0,C 
2022-12-03,18.2,25.5,20.8,91.0,14.0,0.1,5.0,300.0,1.0,C 
2022-12-04,18.3,24.2,21.0,93.0,17.7,3.1,2.0,350.0,0.0,C 
2022-12-05,18.3,25.8,21.2,94.0,9.8,1.4,3.0,290.0,0.0,C 
2022-12-06,18.7,25.6,21.3,92.0,4.4,1.1,3.0,310.0,0.0,C 
2022-12-07,18.2,24.7,21.2,93.0,34.2,3.4,3.0,310.0,1.0,C 
2022-12-08,18.8,25.4,21.8,91.0,19.5,1.2,4.0,310.0,1.0,C 
2022-12-09,19.0,23.6,19.9,92.0,1.3,0.8,3.0,360.0,0.0,C 
2022-12-10,18.2,26.3,21.7,81.0,20.8,1.0,3.0,300.0,0.0,C 
2022-12-11,18.1,24.0,20.5,93.0,2.5,0.5,2.0,330.0,0.0,C 
2022-12-12,18.0,24.9,20.9,92.0,12.5,0.8,4.0,360.0,0.0,C 
2022-12-13,18.6,25.1,20.8,94.0,3.4,1.3,2.0,310.0,0.0,C 
2022-12-14,19.0,25.5,21.6,89.0,7.0,0.1,3.0,360.0,0.0,C 
2022-12-15,19.4,26.0,21.9,86.0,0.7,2.1,2.0,270.0,0.0,C 
2022-12-16,19.0,26.5,21.5,86.0,16.5,4.3,3.0,320.0,1.0,C 
2022-12-17,18.8,27.6,21.9,86.0,34.7,3.8,4.0,330.0,1.0,C 
2022-12-18,18.6,26.2,21.7,84.0,20.4,3.0,2.0,270.0,0.0,C 
2022-12-19,18.8,26.5,22.6,77.0,0.2,4.1,3.0,310.0,0.0,C 
2022-12-20,19.4,25.3,22.2,85.0,0.0,1.6,5.0,290.0,1.0,C 
2022-12-21,18.8,25.4,21.3,90.0,15.0,3.9,4.0,360.0,1.0,C 
2022-12-22,19.4,24.7,21.6,83.0,3.0,3.0,3.0,290.0,1.0,C 
2022-12-23,19.0,22.0,20.4,89.0,8.1,0.8,3.0,270.0,1.0,C 
2022-12-24,19.4,25.8,21.0,86.0,0.1,0.0,3.0,270.0,0.0,C 
2022-12-25,19.0,21.9,19.9,95.0,19.3,0.0,3.0,350.0,1.0,C 
2022-12-26,18.6,21.2,19.8,98.0,9.6,0.0,3.0,310.0,0.0,C 
2022-12-27,18.2,21.8,19.7,90.0,37.0,0.0,0.0,0.0,0.0,C 
2022-12-28,17.8,20.9,19.4,95.0,10.9,0.0,3.0,280.0,0.0,C 
2022-12-29,18.7,21.0,19.4,96.0,24.4,0.0,4.0,300.0,1.0,C 
2022-12-30,18.3,20.0,19.1,99.0,66.7,0.0,3.0,290.0,0.0,C 
2022-12-31,19.0,19.6,19.3,98.0,4.5,0.0,4.0,300.0,1.0,C 
2023-01-01,17.8,21.7,19.6,93.0,31.4,0.0,3.0,270.0,1.0,C 
2023-01-02,17.6,22.0,20.2,96.0,1.6,0.0,4.0,330.0,1.0,C 
2023-01-03,18.4,22.1,19.5,96.0,4.1,0.6,4.0,270.0,0.0,C 
2023-01-04,18.4,23.0,20.4,90.0,10.8,0.0,4.0,320.0,1.0,C 
2023-01-05,18.8,24.4,21.3,81.0,9.3,0.4,4.0,360.0,1.0,C 
2023-01-06,19.4,26.9,22.4,72.0,7.8,2.8,4.0,210.0,1.0,C 
2023-01-07,20.5,26.6,22.2,79.0,0.0,6.4,3.0,340.0,0.0,C 
2023-01-08,18.7,24.6,21.2,88.0,0.7,5.0,3.0,310.0,0.0,C 
2023-01-09,18.8,25.2,21.6,88.0,5.5,3.7,3.0,320.0,0.0,C 
2023-01-10,19.0,26.2,22.4,83.0,1.5,2.7,3.0,320.0,1.0,C 
2023-01-11,18.8,26.7,21.9,83.0,0.0,5.0,4.0,280.0,1.0,C 
2023-01-12,18.5,26.7,22.0,85.0,3.9,4.7,4.0,330.0,1.0,C 
2023-01-13,18.6,25.8,21.3,88.0,2.925,2.5,3.0,360.0,0.0,C 
2023-01-14,18.0,26.2,21.55,85.0,1.95,3.1,3.0,320.0,0.0,C 
2023-01-15,18.0,27.5,21.8,82.0,0.9750000000000001,4.5,4.0,280.0,1.0,C 
2023-01-16,18.3,25.6,21.2,84.0,0.0,7.3,2.0,280.0,0.0,C 
2023-01-17,18.5,24.0,20.9,90.0,2.0,3.1,4.0,320.0,0.0,C 
2023-01-18,18.4,24.1,20.9,90.0,3.2,1.5,3.0,320.0,1.0,C 
2023-01-19,18.7,24.0,20.6,90.0,0.0,0.1,3.0,280.0,1.0,C 
2023-01-20,18.4,24.6,20.9,87.0,0.05,0.0,2.0,310.0,0.0,C 
2023-01-21,18.6,25.3,21.3,86.0,0.1,2.1,3.0,300.0,0.0,C 
2023-01-22,19.4,27.3,22.1,82.0,0.1,3.2,4.0,300.0,1.0,C 
2023-01-23,19.7,24.8,21.7,86.0,1.2,6.6,3.0,300.0,1.0,C 
2023-01-24,18.2,26.7,20.9,85.0,3.0,0.5,4.0,290.0,1.0,C 
2023-01-25,18.7,21.7,19.5,98.0,6.8,4.5,3.0,290.0,1.0,C 
2023-01-26,17.3,22.8,20.2,90.0,17.3,0.0,4.0,320.0,0.0,C 
2023-01-27,18.2,22.6,20.8,93.0,1.0,0.0,2.0,360.0,0.0,C 
2023-01-28,19.6,20.6,20.0,96.0,14.0,0.0,0.0,0.0,0.0,C 
2023-01-29,18.8,21.2,20.2,97.0,39.1,0.0,3.0,350.0,0.0,C 
2023-01-30,19.2,23.7,21.0,93.0,3.4,0.0,3.0,350.0,0.0,C 
2023-01-31,19.0,24.2,21.2,92.0,6.9,0.0,5.0,330.0,0.0,C 
2023-02-01,19.2,23.1,20.9,91.0,10.4,0.3,3.0,300.0,0.0,C 
2023-02-02,19.2,23.7,21.0,87.0,1.1,1.1,5.0,270.0,1.0,C 
2023-02-03,18.9,23.7,20.7,87.0,4.9,0.1,2.0,290.0,0.0,C 
2023-02-04,18.9,23.0,20.6,86.0,4.0,0.0,3.0,290.0,1.0,C 
2023-02-05,19.4,26.1,21.6,75.0,3.1,0.0,7.0,320.0,2.0,W 
2023-02-06,19.2,26.8,21.7,80.0,2.1999999999999997,4.0,5.0,270.0,1.0,C 
2023-02-07,20.0,25.9,21.6,86.0,1.3,2.2,4.0,320.0,1.0,C 
2023-02-08,19.4,24.1,21.5,86.0,0.6,2.4,2.0,310.0,0.0,C 
2023-02-09,20.0,22.7,20.4,87.0,3.4500000000000006,0.3,3.0,290.0,1.0,C 
2023-02-10,19.6,22.7,20.9,89.0,6.3,0.0,5.0,290.0,1.0,C 
2023-02-11,19.6,20.8,19.9,98.0,10.4,0.5,3.0,310.0,0.0,C 
2023-02-12,18.4,20.4,19.0,99.0,84.6,0.0,6.0,280.0,1.0,C 
2023-02-13,18.3,24.0,20.9,88.0,30.8,0.0,2.0,270.0,1.0,C 
2023-02-14,19.2,23.8,21.1,92.0,19.5,0.4,2.0,300.0,0.0,C 
2023-02-15,18.6,25.6,21.2,86.0,13.5,0.1,3.0,280.0,1.0,C 
2023-02-16,19.0,21.4,19.9,96.0,25.8,3.4,4.0,340.0,0.0,C 
2023-02-17,19.1,21.4,20.3,96.0,5.6,0.0,2.0,310.0,0.0,C 
2023-02-18,18.4,24.8,20.7,93.0,13.0,0.0,4.0,320.0,1.0,C 
2023-02-19,17.6,25.5,20.4,90.0,23.0,4.9,3.0,260.0,0.0,C 
2023-02-20,18.8,26.3,22.0,78.0,9.0,2.9,4.0,260.0,1.0,C 
2023-02-21,19.4,23.8,20.7,91.0,8.15,5.2,3.0,320.0,1.0,C 
2023-02-22,19.0,20.6,19.6,98.0,7.3,2.1,3.0,300.0,0.0,C 
2023-02-23,19.2,20.8,20.1,98.0,31.1,0.0,5.0,270.0,1.0,C 
2023-02-24,19.2,21.2,19.8,100.0,59.0,0.0,5.0,320.0,1.0,C 
2023-02-25,19.2,20.9,20.1,99.0,51.0,0.0,2.0,250.0,0.0,C 
2023-02-26,18.8,21.0,19.8,98.0,36.2,0.0,4.0,290.0,1.0,C 
2023-02-27,18.8,20.5,19.3,100.0,76.5,0.0,6.0,290.0,2.0,C 
2023-02-28,18.5,21.4,19.6,96.0,26.5,0.0,4.0,320.0,1.0,C 
2023-03-01,18.3,22.9,19.4,97.0,3.2,0.0,4.0,290.0,1.0,C 
2023-03-02,18.4,20.2,18.8,98.0,25.7,0.2,7.0,320.0,1.0,C 
2023-03-03,18.6,25.2,21.0,86.0,22.7,0.0,2.0,230.0,0.0,C 
2023-03-04,18.0,22.0,20.1,94.0,7.7,4.0,4.0,320.0,1.0,C 
2023-03-05,18.6,23.8,20.0,94.0,16.3,0.0,4.0,350.0,0.0,C 
2023-03-06,18.9,25.8,21.7,82.0,10.3,0.0,3.0,220.0,1.0,C 
2023-03-07,18.4,26.6,21.5,82.0,0.0,6.1,3.0,340.0,1.0,C 
2023-03-08,18.2,24.9,20.5,90.0,0.0,6.4,3.0,270.0,0.0,C 
2023-03-09,18.6,26.0,21.6,88.0,22.749999999999996,3.2,3.0,320.0,0.0,C 
2023-03-10,19.0,25.0,21.3,89.0,45.5,3.3,3.0,300.0,1.0,C 
2023-03-11,18.5,24.4,21.0,90.0,10.8,2.3,2.0,310.0,0.0,C 
2023-03-12,19.0,25.3,21.0,86.0,0.4,4.8,3.0,310.0,0.0,C 
2023-03-13,18.5,25.9,21.3,84.0,16.4,1.8,4.0,280.0,1.0,C 
2023-03-14,18.6,23.6,21.2,91.0,0.0,5.4,4.0,270.0,1.0,C 
2023-03-15,19.0,22.6,20.6,95.0,3.1,1.5,3.0,310.0,0.0,C 
2023-03-16,18.0,27.2,21.9,85.0,1.55,0.0,5.0,310.0,1.0,C 
2023-03-17,18.8,25.0,21.0,88.0,0.0,7.0,3.0,270.0,1.0,C 
2023-03-18,18.4,26.3,21.7,87.0,15.4,3.5,3.0,320.0,1.0,C 
2023-03-19,19.0,28.2,22.1,86.0,8.5,4.6,3.0,310.0,1.0,C 
2023-03-20,19.3,24.6,21.4,92.0,1.6,5.9,2.0,260.0,0.0,C 
2023-03-21,18.4,27.4,22.1,87.0,37.5,2.2,4.0,320.0,1.0,C 
2023-03-22,19.2,26.4,22.2,92.0,2.0,5.8,3.0,300.0,0.0,C 
2023-03-23,20.2,26.9,23.2,90.0,16.8,1.8,4.0,310.0,1.0,C 
2023-03-24,19.8,26.9,21.7,92.0,1.5,4.1,3.0,330.0,0.0,C 
2023-03-25,19.1,26.8,21.4,90.0,2.5,3.7,3.0,340.0,0.0,C 
2023-03-26,19.4,27.0,21.7,89.0,3.9,3.3,3.0,310.0,0.0,C 
2023-03-27,18.4,26.9,21.3,88.0,23.7,3.8,3.0,340.0,0.0,C 
2023-03-28,19.4,26.2,22.2,85.0,2.0,2.5,3.0,300.0,0.0,C 
2023-03-29,19.5,25.3,21.4,89.0,0.0,3.2,5.0,300.0,1.0,C 
2023-03-30,19.2,25.5,21.8,84.0,16.8,3.9,5.0,280.0,2.0,W 
2023-03-31,19.4,27.2,21.8,89.0,0.0,3.3,3.0,280.0,0.0,C 
2023-04-01,19.5,25.0,21.7,85.0,23.8,4.2,4.0,290.0,0.0,C 
2023-04-02,19.2,27.6,22.2,83.0,4.5,0.3,3.0,320.0,1.0,C 
2023-04-03,18.2,26.4,21.6,80.0,2.25,6.6,3.0,290.0,1.0,C 
2023-04-04,18.6,26.5,21.8,78.0,0.0,6.9,3.0,340.0,0.0,C 
2023-04-05,18.8,28.0,22.1,77.0,0.5,7.8,4.0,280.0,1.0,C 
2023-04-06,18.0,27.0,21.4,69.0,1.0,8.2,4.0,290.0,1.0,C 
2023-04-07,18.4,27.0,22.2,74.0,0.0,6.3,3.0,310.0,1.0,C 
2023-04-08,19.0,27.4,21.7,82.0,0.1,7.6,4.0,300.0,1.0,C 
2023-04-09,19.0,26.1,21.5,86.0,2.8,6.3,4.0,290.0,1.0,C 
2023-04-10,19.6,26.0,22.0,82.0,25.5,5.8,2.0,200.0,1.0,C 
2023-04-11,18.8,27.6,22.5,85.0,1.0,3.7,2.0,280.0,1.0,C 
2023-04-12,19.2,27.4,22.0,84.0,1.5,8.6,3.0,240.0,0.0,C 
2023-04-13,19.0,26.3,22.2,82.0,2.0,5.2,2.0,320.0,0.0,C 
2023-04-14,19.4,26.2,21.6,88.0,0.0,1.8,3.0,310.0,0.0,C 
2023-04-15,19.0,27.2,22.4,84.0,5.3,2.5,2.0,330.0,1.0,C 
2023-04-16,19.0,26.8,22.4,84.0,1.2,5.9,3.0,310.0,1.0,C 
2023-04-17,19.4,27.2,23.0,82.0,0.8,4.1,3.0,27.0,1.0,C 
2023-04-18,20.4,26.8,22.6,88.0,0.4,6.3,4.0,280.0,1.0,C 
2023-04-19,20.0,26.0,22.0,90.0,6.4,4.7,5.0,300.0,1.0,C 
2023-04-20,20.4,26.0,21.7,94.0,11.7,4.1,3.0,310.0,0.0,C 
2023-04-21,19.8,25.5,21.8,94.0,11.3,1.2,4.0,330.0,1.0,C 
2023-04-22,19.1,28.6,23.2,83.0,9.7,1.3,3.0,310.0,1.0,C 
2023-04-23,19.6,26.6,21.7,90.0,0.1,6.4,2.0,360.0,1.0,C 
2023-04-24,19.2,27.4,21.7,92.0,16.9,4.6,4.0,310.0,0.0,C 
2023-04-25,18.7,25.6,21.5,91.0,11.4,5.6,3.0,330.0,1.0,C 
2023-04-26,19.2,25.6,21.5,90.0,7.0,4.0,3.0,300.0,0.0,C 
2023-04-27,19.6,26.5,22.2,90.0,0.4,3.8,3.0,320.0,1.0,C 
2023-04-28,19.0,26.8,22.3,89.0,23.5,5.0,3.0,320.0,0.0,C 
2023-04-29,19.0,26.0,22.2,88.0,14.2,7.0,4.0,340.0,1.0,C 
2023-04-30,19.4,27.0,22.5,90.0,0.1,3.1,3.0,260.0,1.0,C 
2023-05-01,19.4,25.8,22.1,88.0,61.9,5.9,3.0,290.0,1.0,C 
2023-05-02,19.6,27.3,22.5,86.0,5.4,5.2,2.0,270.0,0.0,C 
2023-05-03,19.8,26.2,22.2,94.0,0.1,8.3,2.0,130.0,0.0,C 
2023-05-04,19.6,25.2,21.3,94.0,86.4,2.0,3.0,280.0,0.0,C 
2023-05-05,20.1,26.0,22.1,92.0,10.4,1.3,2.0,350.0,0.0,C 
2023-05-06,20.2,24.9,21.5,94.0,18.5,3.1,2.0,340.0,0.0,C 
2023-05-07,19.7,25.0,21.5,94.0,1.6,0.0,1.0,290.0,0.0,C 
2023-05-08,20.3,25.8,21.9,94.0,3.3,1.8,4.0,230.0,0.0,C 
2023-05-09,19.5,27.5,22.7,86.0,25.6,0.2,3.0,330.0,1.0,C 
2023-05-10,19.0,29.2,23.0,80.0,12.8,2.9,4.0,340.0,1.0,C 
2023-05-11,19.7,27.8,23.2,87.0,0.0,6.6,4.0,190.0,1.0,C 
2023-05-12,21.2,29.2,24.3,75.0,0.0,3.5,5.0,180.0,1.0,C 
2023-05-13,20.2,27.4,22.5,88.0,0.0,10.0,3.0,270.0,1.0,C 
2023-05-14,17.8,27.3,22.6,77.0,31.9,4.3,3.0,340.0,0.0,C 
2023-05-15,18.3,26.7,22.2,80.0,0.0,7.4,4.0,290.0,1.0,C 
2023-05-16,18.5,26.6,22.1,80.0,0.0,7.2,3.0,340.0,1.0,C 
2023-05-17,18.8,26.8,22.2,82.0,0.0,8.2,4.0,310.0,1.0,C 
2023-05-18,19.3,25.6,21.6,87.0,0.0,7.8,2.0,300.0,0.0,C 
2023-05-19,19.2,26.4,22.1,85.0,0.0,2.3,5.0,10.0,0.0,C 
2023-05-20,19.6,26.1,22.4,86.0,0.0,3.4,3.0,290.0,0.0,C 
2023-05-21,19.5,26.6,22.0,86.0,0.0,3.0,3.0,300.0,0.0,C 
2023-05-22,18.3,26.3,22.0,86.0,10.1,3.9,3.0,300.0,1.0,C 
2023-05-23,19.0,26.2,22.5,84.0,0.6,6.4,4.0,270.0,1.0,C 
2023-05-24,19.0,26.6,22.1,82.0,0.0,6.5,2.0,310.0,0.0,C 
2023-05-25,18.4,26.6,22.4,84.0,0.0,6.4,3.0,320.0,0.0,C 
2023-05-26,19.0,26.7,22.6,82.0,21.5,7.2,3.0,340.0,0.0,C 
2023-05-27,19.4,26.0,21.6,90.0,0.0,5.0,3.0,340.0,0.0,C 
2023-05-28,19.3,26.1,21.9,89.0,2.3,2.3,3.0,280.0,0.0,C 
2023-05-29,19.3,26.6,22.0,88.0,2.5,5.8,2.0,320.0,0.0,C 
2023-05-30,18.6,27.1,22.4,81.0,12.0,3.9,2.0,340.0,0.0,C 
2023-05-31,18.0,27.5,22.2,78.0,0.0,5.1,3.0,340.0,1.0,C 
2023-06-01,18.4,27.2,21.9,83.0,0.0,8.8,4.0,310.0,1.0,C 
2023-06-02,18.8,27.8,22.7,80.0,0.0,7.7,3.0,270.0,0.0,C 
2023-06-03,19.3,26.8,23.0,83.0,0.0,5.9,3.0,310.0,0.0,C 
2023-06-04,19.4,27.0,22.1,85.0,16.75,3.3,2.0,290.0,0.0,C 
2023-06-05,19.8,26.2,22.1,87.0,33.5,5.7,3.0,270.0,0.0,C 
2023-06-06,20.0,23.5,21.0,95.0,0.1,4.9,2.0,310.0,0.0,C 
2023-06-07,18.6,26.0,22.0,89.0,9.0,0.0,3.0,270.0,0.0,C 
2023-06-08,18.6,27.8,22.4,87.0,0.0,1.9,2.0,270.0,0.0,C 
2023-06-09,18.5,27.2,22.2,85.0,0.2,5.6,3.0,260.0,0.0,C 
2023-06-10,18.3,25.6,21.5,87.0,0.1,6.1,2.0,320.0,0.0,C 
2023-06-11,18.2,26.8,21.6,72.0,0.0,4.1,4.0,330.0,0.0,C 
2023-06-12,18.3,28.4,22.9,81.0,0.0,7.1,2.0,320.0,0.0,C 
2023-06-13,19.2,28.6,23.0,82.0,0.0,8.5,3.0,290.0,0.0,C 
2023-06-14,19.0,25.8,21.5,89.0,8.5,6.9,2.0,280.0,0.0,C 
2023-06-15,18.6,28.2,23.2,79.0,0.1,3.7,3.0,50.0,0.0,C 
2023-06-16,19.0,24.8,20.6,94.0,0.0,7.9,3.0,320.0,0.0,C 
2023-06-17,19.0,24.8,21.2,87.0,5.5,0.0,3.0,330.0,0.0,C 
2023-06-18,19.2,27.0,22.5,81.0,5.3999999999999995,0.0,5.0,320.0,1.0,C 
2023-06-19,19.3,25.6,21.2,94.0,5.3,8.3,0.0,0.0,0.0,C 
2023-06-20,18.7,26.2,22.2,83.0,6.9,3.1,0.0,0.0,0.0,C 
2023-06-21,19.4,25.8,21.6,87.0,0.0,5.0,4.0,320.0,0.0,C 
2023-06-22,19.2,26.6,22.1,83.0,0.0,4.0,3.0,320.0,1.0,C 
